Journal,OA (%),Specialism (% Category Papers),Average Category Papers / Year,Average Citation Categories,Average News Mentions,Average Twitter Mentions
npj Digital Medicine,1,0.023402796625715195,3.9226190476190474,27.50515873015873,1.8216269841269843,27.458432539682537
Cell Reports Medicine,1,0.1091083826528741,19.217391304347824,17.577549370918938,4.8673598502946325,27.431123984710943
European Urology Oncology,0.33634942081721236,0.07363413037289111,9.274725274725274,19.918936106628415,0.30220414912722604,27.417729649268114
Cell Reports,1,0.039487585842577944,53.392857142857125,36.066900920168735,2.90464966622521,27.32468900125574
Cancer Cytopathology,0.7508658961421906,0.180820537778085,20.0952380952381,13.568936470264621,0.021807219481638086,27.25657412894047
Wiley Interdisciplinary Reviews Climate Change,0.7143481835196166,0.09309309309309309,4.428571428571429,84.0547619047619,2.2095238095238097,27.24761904761905
JACC Clinical Electrophysiology,0.5779073604971958,0.06095717884130981,17.28571428571428,20.409336788942053,0.2725044563279857,27.18694764987335
Biology Letters,0.9828677839851024,0.01744186046511628,3,16.284444444444443,1.4944444444444442,27.170000000000005
Journal of Science and Medicine in Sport,0.44188571702406376,0.009952854897852277,2.714285714285715,16.16176470588235,0.9882352941176471,26.994117647058825
ACS Environmental Au,1,0.16,2.2857142857142856,10.05,6.033333333333333,26.816666666666663
Research and Practice in Thrombosis and Haemostasis,1,0.08735007323759411,37.6796992481203,8.374803851559937,0.26314489721428597,26.72180804487993
The Journal of Strength and Conditioning Research,0.23976276293606527,0.02461743180306055,10.571428571428573,10.440700483091788,0.5680235862460927,26.69726484796817
European Respiratory Review,1,0.2648953301127215,23.5,34.23806184845581,0.5009059870183764,26.584065703918718
British Journal of Surgery,0.8086420254048687,0.041923498861698355,72.52515090543257,15.950917806063002,0.5950139116275072,26.580226595868815
Drugs Habits and Social Policy,0.3821342031686859,0.096,1.7142857142857142,7.5375,3.4125,26.35
EClinicalMedicine,1,0.05165674533286368,19.988571428571433,22.93949033107892,2.509226214098092,26.240720968953266
Current Research in Microbial Sciences,1,0.08695652173913042,3.142857142857143,4.781818181818181,0.2,26.197727272727274
Nature Protocols,0.5321043723295931,0.03196803196803197,4.57142857142857,34.82083333333334,0.8,26.025694444444447
Drug and Alcohol Review,0.5896505245603946,0.05371530886302596,8.571428571428571,5.578371212121212,0.8922348484848486,25.81761363636364
Molecular Autism,1,0.07124119131377298,4.26984126984127,24.107561728395062,0.9787037037037037,25.674074074074074
Molecular Psychiatry,0.7879854338868001,0.02972822420507518,10.563025210084035,38.45091085385202,2.652761726291138,25.640522331698797
Nature Reviews Urology,0.29905736561236446,0.0417090539165819,5.8571428571428585,23.172494896407944,1.3370991327513067,25.628872576698658
Biosafety and Health,1,0.18726591760299627,7.142857142857143,9.72155388471178,1.832268170426065,25.52769423558897
The Plant Cell,0.840469720986933,0.04995374653098982,15.428571428571429,35.93398175898176,0.3751304251304251,25.454941354941358
Trends in Parasitology,0.47831011815701574,0.29265770423991727,40.42857142857144,24.534142741558263,0.8388624985777676,25.399436716982084
Palliative Medicine,0.7161158668167836,0.025949173546330508,2.903474903474903,13.403603603603605,0.09054054054054053,25.33063063063063
Current Opinion in Behavioral Sciences,0.5894409395141129,0.04054054054054054,4.285714285714286,37.38101604278075,16.512299465240645,25.3174688057041
The Ultrasound Journal,1,0.08471760797342194,3.642857142857144,11.109398496240601,0.07781954887218046,25.216165413533833
Obesity Research & Clinical Practice,0.24066447281634495,0.01799775028121485,2.285714285714285,9.13888888888889,2.3333333333333335,25.212962962962962
Earth System Science Data,1,0.574858757062147,116.28571428571429,45.97685296860626,3.1867914817446272,25.03197743631166
Proceedings of the Royal Society B,0.9554810748900232,0.014812169897884277,7.988416988416988,17.461502574002576,2.2387548262548265,24.94298584298584
Frontiers in Sports and Active Living,1,0.011494252873563218,3.285714285714285,12.597744360902258,3.334586466165413,24.81578947368421
Arthritis & Rheumatology,0.5539665203344504,0.08289703315881326,27.142857142857153,29.785742692890036,2.42176847388936,24.722319152630334
Advances in Kidney Disease and Health,0.2968812243116768,0.0844155844155844,5.57142857142857,15.849819624819625,1.788095238095238,24.716676973819826
Nature Reviews Neuroscience,0.454726320542133,0.030562347188264057,3.5714285714285716,67.20416666666667,0.9875,24.691666666666663
Journal of the American College of Cardiology,0.6593669560371723,0.010135282537537533,53.62637362637362,20.54987786148021,1.7738058965888732,24.65009171895343
BMJ Open Sport & Exercise Medicine,1,0.02611367127496159,2.428571428571428,19.441176470588236,1.931372549019608,24.578431372549023
Journal of Applied Ecology,0.7984535451342322,0.013400335008375206,2.285714285714285,10.959999999999999,6.886666666666668,24.45333333333333
JCO Precision Oncology,0.6830563234718532,0.15898561326505722,31.047619047619058,22.208017746850416,1.0012178621911465,24.3583740953225
New Phytologist,0.8465214428970503,0.04702514823144551,32.85714285714285,39.64622771707879,0.36295681699937027,24.30928205180865
Journal of the Pediatric Infectious Diseases Society,0.6030768404853499,0.25110521662245805,40.57142857142856,9.351777170198222,0.3329586436993715,24.18480100696158
International Journal of Sport Nutrition and Exercise Metabolism,0.5181358400097762,0.04618937644341802,2.857142857142857,21.2109375,0.9921875,24.078125
Clinical Kidney Journal,1,0.06750572082379865,16.85714285714286,8.764870632951279,4.484236972704716,24.06089700263894
Annals of Botany,0.960820895522388,0.029560810810810807,5,15.79431818181818,0.125,24.054545454545455
Journal canadien d'anesthésie,0.9076704545454546,0.020433436532507735,4.714285714285714,32.73939393939394,0.08484848484848484,24.04318181818182
Cell Chemical Biology,0.851672833721849,0.06169704573271651,9.672473867595821,23.0635406527576,1.6450055720915797,23.911028039141
The American Journal of Emergency Medicine,0.2124059737320901,0.021113495477028524,15.397094430992738,6.891202893748796,0.5595463507205438,23.871769423106652
Current Opinion in Critical Care,0.24809026852014587,0.11465892597968065,11.285714285714288,17.658078231292517,0.1285714285714286,23.858758503401365
American Journal of Clinical Nutrition,0.8474672954061454,0.02403846153846154,8.92857142857143,17.42677614460703,4.069873855719442,23.851664777216254
Frontline Gastroenterology,0.845855741440495,0.09126984126984124,9.85714285714286,7.400086188321482,1.0545787545787544,23.7961861667744
Journal of Molecular Biology,0.6384520815443884,0.04018227009113504,13.857142857142856,16.29265482202982,0.20803811928811927,23.713661616161616
Radiology,0.24186834653821848,0.05815063688975586,31.386100386100384,47.16345873911215,5.9221754377124025,23.66745704530517
The Lancet Haematology,0.30451283610221064,0.09924487594390508,17.52380952380953,31.37428309561059,3.034805343902379,23.510508678702752
Resuscitation,0.4065305300981631,0.006675224646983311,3.714285714285715,8.86796536796537,0.0922077922077922,23.442857142857143
Academic Emergency Medicine,0.7063493669282246,0.009002770083102492,1.8571428571428574,11.01923076923077,0.11538461538461539,23.384615384615383
Diseases of the Colon & Rectum,0.11646290500196729,0.13186813186813187,42.85714285714285,12.64151237250242,0.18643395983390926,23.33566455643452
Therapeutic Advances in Vaccines and Immunotherapy,1,0.18181818181818182,2.285714285714285,11.252173913043478,0,23.065217391304348
Critical Care Clinics,0.29243675967374927,0.15288220551378445,8.714285714285712,13.577321428571429,0.11687499999999999,23.026170634920636
Environmental Health Perspectives,1,0.02937927987629777,6.333333333333333,30.433767951625097,5.997826908541193,22.926700680272106
Neurological Research and Practice,1,0.18844984802431614,8.85714285714286,8.905067155067156,0.23007295734568461,22.891018072836257
The American Journal of Drug and Alcohol Abuse,0.46439191923283946,0.05122494432071269,3.285714285714285,10.46825396825397,0.36507936507936506,22.785714285714285
Open Medicine,1,0.1209395999181774,19.725623582766445,5.877183548294342,0.03789844092062437,22.717049953263558
Molecular Systems Biology,1,0.06041666666666667,4.142857142857142,30.318181818181817,5.568181818181818,22.6969696969697
International Journal of Nanomedicine,1,0.06210064617613906,34.660714285714285,19.529216541422702,0.10452932959471155,22.6214985107759
European Journal of Preventive Cardiology,0.6766292799319175,0.013758942737385994,8.042253521126757,13.333597714997879,1.9143628993670423,22.610666563483463
Genome Biology,1,0.026321100397861057,7.164133738601823,58.00050036252165,2.528903029594519,22.547561947508754
European Respiratory Journal,0.8083620632661523,0.2417582417582418,119.42857142857143,24.455528599938404,1.1057049302553812,22.540124390129204
Journal of Nutrition,0.901882441455237,0.026225995552860325,9.267080745341616,13.725287606681471,1.064434840521797,22.507635799835292
The EMBO Journal,0.9623453520704295,0.044605699394971415,12.12807881773399,28.590642762410003,1.8384575912593155,22.308439118352908
One Earth,0.8457250709873418,0.028810408921933088,4.42857142857143,18.09936507936508,3.153015873015873,22.29984126984127
American Society of Clinical Oncology Educational Book,0.5295885130391843,0.16418966543814703,12.754826254826261,24.83715997774411,1.3837805089548767,22.297210862816783
Journal of Cosmetic Dermatology,0.36913837919934994,0.019134336236474005,10.35714285714286,7.789493677212976,0.579718765098882,22.20156778460871
American Journal of Human Genetics,0.9309114250126378,0.22828427853553487,45.42857142857144,33.04050526193383,2.060683760683761,22.12880109308681
International Journal of Sports Physiology and Performance,0.36499490829795495,0.022073578595317726,4.714285714285714,18.183690476190478,0.5678571428571428,22.02666666666667
International Journal of Obesity,0.5753333191687554,0.030199252801992527,6.92857142857143,14.964545740963509,1.037924614767715,22.024082234715507
Health Technology Assessment,1,0.05189873417721519,2.9285714285714284,23.95277777777778,1.6972222222222222,21.902777777777775
Plastic & Reconstructive Surgery,0.3575282882648073,0.017871078507882002,16.357142857142858,12.212313810063707,1.2627911304381894,21.833885770424047
Current Research in Parasitology and Vector-Borne Diseases,1,0.28571428571428564,7.42857142857143,6.72034632034632,0.474025974025974,21.82121212121212
Journal of The Royal Society Interface,0.9496534128113077,0.03939745075318656,9.714285714285712,11.14086865515437,1.0726670155241582,21.799389499389502
BMJ Global Health,1,0.053204925797284475,24.07142857142857,14.502213890582311,1.5945764724219733,21.791770875896514
Public Health Research & Practice,1,0.08955223880597016,3.428571428571428,8.177083333333332,2.3020833333333335,21.786458333333332
PLOS Pathogens,1,0.08067405719067472,51.16666666666667,21.52745045118886,1.3554154946002894,21.707820654339326
American Journal of Respiratory and Critical Care Medicine,0.678210019947759,0.09096019601688567,60.45401174168297,49.67228507963412,1.7617402554587376,21.67337081623134
European Heart Journal - Quality of Care and Clinical Outcomes,0.6245909557542811,0.04609218436873747,3.2857142857142856,13.84126984126984,0.4444444444444444,21.634920634920636
Trends in Cardiovascular Medicine,0.23346686026111504,0.06578947368421051,6.42857142857143,16.65075757575758,0.5892857142857143,21.61396103896104
BIO Integration,1,0.13043478260869565,1.7142857142857142,0.6125,2.6416666666666666,21.5625
Biofilm,1,0.09137055837563451,2.5714285714285716,23.55246913580247,0,21.410493827160494
European Journal of Applied Physiology,0.4508643364173678,0.01588525799155639,3.755102040816327,16.007482993197282,1.107482993197279,21.248639455782314
Trends in Neurosciences,0.5728267262051411,0.045112781954887216,5.142857142857142,40.03073593073593,0.5852813852813852,21.17965367965368
Annual Review of Plant Biology,0.5942515692703099,0.1507537688442211,4.285714285714286,142.75625000000002,0.05208333333333333,20.93541666666667
JAMA Dermatology,0.45332616414313254,0.10540663334847798,33.14285714285715,14.646167027417027,3.509190115440116,20.9088474025974
Earth's Future,1,0.36701697655618426,64.85714285714286,34.717446765855584,8.184922960336056,20.85102270698966
Circulation Genomic and Precision Medicine,0.8601860254083484,0.27678571428571436,26.571428571428573,18.405355309100695,0.812379195290032,20.78951629291188
Pediatric Critical Care Medicine,0.40878824289555055,0.06624869395238307,39.12030075187971,7.487576083064804,0.020721675984833883,20.70683209856142
BMC Medicine,1,0.0624263839811543,22.714285714285715,28.195239402254266,4.8174048780755285,20.67317120186072
Global Change Biology,0.6529940601583898,0.02669978267618752,12.285714285714286,34.0843060860708,3.081754519989815,20.61528902470079
Annals of Intensive Care,1,0.10455896927651138,15.07142857142857,21.197883295194504,0.4754093113217827,20.57913601939632
Head and Neck Pathology,0.8520193411486416,0.5213032581453634,59.42857142857144,10.752499606802045,0.0443068185476786,20.514013724811672
Journal of Animal Ecology,0.8289728919277276,0.014542343883661251,2.4285714285714284,16.107142857142854,0.42857142857142855,20.5
European Heart Journal - Cardiovascular Imaging,0.7328845378301525,0.05363413574169498,42.187755102040825,6.267494692676501,0.3834080259669852,20.47908249010816
American Journal of Obstetrics and Gynecology,0.7100462599115078,0.012205356928758123,24.238095238095234,11.647209656809585,1.620514843364246,20.46100162795858
The Journal of General Physiology,0.95406162464986,0.07407407407407407,8.571428571428571,13.41984126984127,0.02685185185185185,20.442592592592593
JDDG Journal der Deutschen Dermatologischen Gesellschaft,0.345652821405837,0.06885438031057721,33.57142857142856,7.753635041114992,0.05085101679929266,20.418333061118243
Nicotine & Tobacco Research,0.7109396663101071,0.7234744365035735,188,12.299132873766363,2.0505240933677236,20.28323929948228
Neurobiology of Disease,0.8810759715252654,0.1267065106698677,35.512195121951216,23.135354455164734,1.6520843360724033,20.226535108213938
Circulation Arrhythmia and Electrophysiology,0.8632712723870184,0.073015873015873,9.85714285714286,17.850417710944026,1.5826617826617826,20.18239991003149
The Lancet Regional Health - Europe,1,0.028095168365358313,3.807881773399016,21.609195402298848,2.126436781609195,20.160919540229887
